name,price,status,shipping,free_returns,items_sold
"RYOBI 10"" INCH DRILL PRESS DP103L LASER  NEW BENCH TOP (DISCOUNTED)",17499,Open Box,0,False,False
"8"" Benchtop Drill Press Tabletop Drilling Machine 740-3100RPM Adjustable Speed",9792,Brand New,0,False,False
WEN 4212T 5-Amp 10-Inch Variable Speed Benchtop Drill Press with Laser,21709,Brand New,0,True,6
VEVOR Magnetic Drill 1450W 12500/12800N Portable Mag Drill Press 850/800RPM,21099,Brand New,0,True,False
Portable Drill Press Mini Electric Drill Press Bench Benchtop Drill Press 120W,7258,Brand New,0,True,False
New Listing,139999,Brand New,0,False,False
Magnetic Drill 1400W 2810 lbf Mag Drill Press 1.6 in Boring Diameter 800 RPM,15099,Brand New,0,False,False
Universal Drill Press Stand Single Head Drill Stand Tool Bench Clamp Electric,4028,Brand New,0,True,False
Drill Press Column Performance Tool Bench Top,2500,Open Box,0,False,False
Rikon 13 In. Bench Top Drill Press,44999,Brand New,0,True,False
"Portable Drill Press for Hand Drill, Multi-Angle Drill Guide Attachment",3401,Brand New,0,True,False
"DEWALT DCD1623GX2 20V MAX Cordless Li-Ion 2"" Magnetic Drill Press Kit (9 Ah) New",167199,Brand New,0,True,False
"Mini Drill Press Top Bench Drill Press Variable Speed 1/4"" Chuck 0-2000 RPM 100W",9999,Brand New,0,True,False
VEVOR 8 in Benchtop Drill Press Tabletop Drilling Machine 750-3200RPM Adjustable,10495,Brand New,0,False,False
"5"" DRILL PRESS VISE SHOP TOOLS HEAVY DUTY BENCH TOP DRILL PRESS VICE",3199,Brand New,0,True,623
WEN 4208T 2.3-Amp 8-Inch 5-Speed Benchtop Drill Press,11994,Brand New,0,False,280
Benchtop Drill Press Tabletop Drilling Machine 750-3200RPM Adjustable,10999,Brand New,0,False,False
"Walker Turner Delta Rockwell Atlas Craftsman Drill Press Slow Speed Kit 2.375""",15900,Brand New,0,False,False
"CRAFTSMAN 1/3 HP 5-Speed 9"" DRILL PRESS w/3"" Vise - #24809  BNIB! Unopened!",25000,Brand New,4000,False,False
Jet Bench Drill Press Model 13R Refurbished/Restored To New Condition,22500,Pre-Owned,0,False,False
Benchtop Drill Press 12 in. Variable Speed Cast Iron Laser Work Light 5/8 in,23997,Brand New,0,False,False
New Listing,19999,Pre-Owned,0,False,False
Dremel 212 Drill Press Rotary Tool Workstation,2999,Brand New,1502,False,False
Delta Drill Press Depth Collar,1235,Brand New,0,False,110
Delta DP220 floor drill press cast iron base industrial steampunk 2 3/4 column,9999,Pre-Owned,0,True,False
Jet 15In Benchtop Drill Press,109999,Brand New,0,False,False
Rikon 12 Variable Speed Drill Press,55000,Brand New,0,True,False
15 in. Benchtop Drill Press 7.5 Amp Variable Speed Cast Iron Bench Drill Press,33799,Brand New,0,False,False
"5"" Cross Slide Vise Drill Press Metal Milling 2 Way X-Y Heavy Duty Clamp Machine",3973,Brand New,0,True,False
WEN 2.3-Amp 8-Inch 5-Speed Cast Iron Benchtop Drill Press,9801,Brand New,0,False,False
6.2 Amp 10 In. 5-Speed Benchtop Drill Press with Laser Alignment & Work Light ,14310,Brand New,0,False,False
