name,price,status,shipping,free_returns,items_sold
"Torx Insert Bit T-25 1"" (15 Pack)",1247,Brand New,0,False,False
"Phillips PH2 1"" Power Bits (50 Pack)",3397,Brand New,0,False,False
"6.5"" inch Diamond Hole Saw 165mm Tile Drill Bit Masonry Tools for Stone Glass",4499,Brand New,0,False,False
Drill Hog® 29 Pc HI-Molybdenum M7 Drill Bit Set Metal Bits Lifetime Warranty,7599,Brand New,0,True,3055
New Listing,2397,Pre-Owned,0,True,False
Milwaukee 2415-20 M12 12V 3/8' Right Angle Drill/Driver - Bare Tool,9900,Brand New,0,True,127
New Listing,7999,Brand New,0,False,False
"DEWALT DCD794 20V MAX 1/2"" Atomic Shortest Brushless Drill Driver (Tool Only)",7500,Open Box,0,True,False
Ryobi P241 18V ONE+ 3/8 in. Right Angle Drill (Tool Only),6490,Certified - Refurbished,0,True,False
"Milwaukee M18  1/2"" Compact Brushless Hammer Drill  Model 3602-20   ** NEW **",9699,Open Box,0,True,False
#1 to #80 Jobber Drill Bits Wire Gauge Length Number Size Various USA Brands New,200,Brand New,500,False,False
Bosch 2608619267 Pack of 10 Straight Cutting Disc Standard 125mm,2299,Brand New,0,False,False
"Phillips PH3 1"" Power Bits (50 Pack)",3397,Brand New,0,False,False
"Torx Insert Bit T-25 2"" (100 Pack)",4397,Brand New,0,False,False
"XtremepowerUS 8-Pieces Jumbo Silver & Deming Drill Bit Set Index 9/16"" To 1""",5495,Brand New,0,True,False
NEW! DeWalt 60V Max FlexVolt  Mixer / Drill w/ E-Clutch System DCD130B,23799,Brand New,0,True,41
"Dewalt Handle For DCD996 & DCD985 Hammer Drill 1/2"" 20 Volt 20V",1297,Open Box,0,False,1486
"New Dewalt DCD780B 20 Volt 20V Max 1/2"" 2 Speed Drill Driver Li-ion Cordless",8749,Brand New,0,True,False
WORKPRO Pink/Grey Power Drill Set 8V Cordless Drill Driver Electric Screwdrivers,32393599,Brand New,0,True,False
"1/2"" to 10"" Carbide Tip TCT Hole Saw Cutter Drill Bit For Steel Metal Alloy",109916011,Brand New,0,False,False
"Ryobi P223 ONE + HP 18V Brushless 1"" SDS-Plus Rotary Hammer Tool Only",14990,Certified - Refurbished,0,True,False
DEWALT 14-Piece Assorted Jobber Length Black & Gold  Drill Bit Set And TOUGHCASE,1289,Brand New,0,False,46
36V Taladros Inalambricos Set Herramientas Con 2 Baterias Y Cargador De Impacto,4141,Brand New,0,True,72
DEWALT DCD999 20V Cordless Hammer Drill,9497,Brand New,1107,False,78
New Listing,2299,Pre-Owned,0,False,False
Drill Hog® 29 Pc Drill Bit Set Index HI-Molybdenum Super M7+ Lifetime Warranty ,5999,Brand New,0,True,2059
DeWalt DCD996P2 20V MAX XR Li-Ion Brushless 3 Speed Hammer Drill,21900,Brand New,1674,False,False
Black Oxide 5/32 drill bit (10 Pack),1297,Brand New,0,False,False
"5/16~ 1-1/8 X 18"" Long SDS PLUS Concrete Masonry Rotary Hammer Carbide Drill Bit",13583058,Brand New,0,False,False
15pc Hole Saw Set Diamond Drill Bit Ceramic Glass Tile Porcelain Marble 6Mm-50Mm,9492349,Brand New,0,True,False
Hex 5/32 1 inch Insert Bit (50 Pack),3297,Brand New,0,False,False
"For DEWALT 20V MAX Battery Cordless Brushless 1/2"" Hammer Drill Driver 2-Speed",4999,Brand New,0,True,False
Makita XSF03Z Brushless Impact Driver Hammer Drill Storage Hard Case Cordless,2160,Brand New,0,True,261
Makita XPH15ZB 18V Cordless Hammer Driver-Drill,7999,Brand New,0,False,False
Cordless Brushless Impact Driver Drill Combo Kit Screwdriver with 2 Battery,4499,Brand New,0,True,14
"DEWALT DCD708B ATOMIC 20V MAX Brushless Cordless 1/2"" Drill/Driver - Tool Only",8200,Brand New,0,True,False
"NEW Makita 18V XPH16 Cordless Brushless 1/2"" Hammer Drill 18 Volt LXT XPH16Z",11697,Brand New,0,True,59
"17-Piece Hole Saw Kit Set 3/4"" to 5"" Hex Key Mandrel Wood Plastic PVC Drywall",3399,Brand New,0,True,False
"ISATH 1/16""-1/2""HSS M35 Cobalt Twist Metal Drill Bit Set(100pcs wholesale price)",564925899,Brand New,0,False,False
BR2800U.2 Blue Ridge 20V Cordless Drill/Driver with 12 Bits,3999,Brand New,0,False,32
Milwaukee 2494-22 M12 12V Cordless Power Lithium-Ion 2-Tool Combo Kit,16900,Brand New,0,True,2206
"New IN BOX Makita XAD05Z 18V Brushless Cordless 1/2"" Right Angle Drill 18 Volt",22497,Brand New,0,True,False
Milwaukee M18 Compact Brushless 1/2 Inch Drill/driver (Bare Tool)-(Renewed),9999,Certified - Refurbished,0,True,False
Milwaukee 3/16 in. - 7/8 in. #4 Black Oxide Step Drill Bit / 12-Steps 48-89-9204,1575,Brand New,0,False,61
Milwaukee Tool 48-20-9058 10 Pc. Shockwave Impact Duty Carbide Hammer Drill Bit,3497,Brand New,0,True,140
Drill Hog® 40 Pc Tap & Die Set SAE Tap Rethreading Titanium Lifetime Warranty,13299,Brand New,0,True,392
20V Electric Drill Cordless Fast Screwdriver Set Power Tool w/ Battery & Charger,24993559,Brand New,0,True,False
"PP202 20V Replacement Battery – For Drill Kit, Cordless Vacuum & Detail Sander",2999,Brand New,0,False,False
"Makita XAD05Z 18V LXT® Lithium-Ion Brushless Cordless 1/2"" Right Angle Drill,...",20595,Brand New,0,True,False
"Cobalt Drill Bit Set 1/16""-1/2"" HSS Co5% M35 Jobber Twist Metalworking Drill Bit",8993799,Brand New,0,True,60
"99PCS Drill Bit Set 1/16""-3/8"" HSS Titanium Multi Drill Bits Twist Metal Tools",1495,Brand New,0,False,447
New DeWALT DCD1007 20V XR Plug 3-Speed 1/2” Hammer Drill/Driver & 6.0 Ah Battery,25900,Brand New,0,True,False
Ridgid 18V 1/2 in Subcompact Drill Driver Kit Brushless (2) 2 Ah Battery R87012K,8999,Open Box,0,True,False
Cordless Drill Set 27 Pc Accessories & Charger 48V Battery “ New” Open Box,2999,Open Box,2158,False,False
25Pcs Screw Extractor Set Hex Head Multi-Spline Easy Out Bolt Extractor Set NEW,2599,Brand New,0,False,155
NEW DEWALT DCD771 Cordless Drill Driver 20V - W/ OEM 2AH BATTERY NEW,7500,Open Box,0,True,False
"Milwaukee M18 FUEL 18V Cordless 1/2"" Drill Driver - Tool only (2803-20)",14500,Brand New,0,False,False
Cordless Brushless Impact Driver Hammer Drill Combo Kit with 2 Battery & Charger,3288,Brand New,0,True,False
"New Milwaukee FUEL M12 3404-20 1/2"" Hammer Drill Driver + 5.0 HO 5.0 Ah Battery",12498,Open Box,299,True,790
RYOBI ONE+ 18V Cordless 3/8 in. Drill/Driver Kit with 1.5 Ah Battery and Charger,4668,Brand New,0,False,False
9 Pc Spiral Screw Extractor Set Round Easy Outs Drill Hog® Lifetime Warranty,3999,Brand New,0,True,False
"New Bosch GSR18V-1800 18V 18 Volt Brushless 1/2""  Cordless HD Drill Driver",6429,Brand New,0,True,False
29 Pc Left Hand Drill Bits Left Handed Super M7+ Lifetime Warranty Drill Hog,9215,Brand New,0,True,336
NEW Milwaukee M12 FUEL Drill/Driver 3404-22  Kit & Shockwave Bit Set,16599,Open Box,0,True,False
Porter-Cable PCC620B 20V MAX Lithium-Ion Cordless Hammer Drill (Tool Only) New,7995,Brand New,0,True,False
New Listing,17499,Brand New,0,False,False
Milwaukee Impact Drill M18 Train Horn + Wireless Remote Control,26500,Brand New,0,False,267
"Ryobi One+ 18V 1/2"" Hammer Drill W/4.0 Ah Battery &Charger Bag P1813 Brushless",11999,Brand New,1095,False,False
New Listing,6490,Brand New,0,False,False
21V Electric Drill Power Tool Cordless Screwdriver Power Tools Set W/ Battery,3799,Brand New,0,False,False
7-LB. Drill Bit Lot Assortment Aircraft Drilling Miscellaneous FLAT RATE SHIP,1800,Pre-Owned,1065,True,171
BOSCH GSB18V-1330CN 18V 1/2 In. High Torque Hammer Drill (Profactor) New In Box,12495,Brand New,0,False,False
"Drillforce 1/16""-1/2"" Cobalt Drill Bit Set M35 HSS Jobber Length Twist Drill Bit",6555699,Brand New,0,True,37
"Torx Insert Bit T-20 1"" (100 Pack)",3997,Brand New,0,False,False
"Torx Insert Bit T-25 1"" (250 Pack)",8199,Brand New,0,False,False
"Torx Insert Bit T-25 1"" (250 Pack)",8199,Brand New,0,False,False
Vearter 15Pcs Tugsten Carbide Tipped Hole Saw Set 5/8'' - 3'' TCT Drill Bit Kit,9999,Brand New,0,False,False
4.5 inch Diamond Hole Saw 115mm Glass Ceramic Tile Drill Bits w Center Pilot Bit,1899,Brand New,0,True,21
"ISATH 1/16""-1/2""HSS M35 Cobalt Twist Metal Drill Bit Set(100pcs wholesale price)",564925899,Brand New,0,False,12
"Drillforce 1/16""-1/2"" Cobalt Drill Bit Set M35 HSS Jobber Length Twist Drill Bit",6555699,Brand New,0,True,37
"20V Cordless Brushless Drill Set,1/2 Inch Keyless Chuck Comes with Two Battery",39994529,Brand New,0,True,False
12V Max Brushed Powerful Cordless Impact Screwdriver Drill with Battery 1/4 in,3975,Brand New,0,True,145
"New PORTER CABLE PCC601 20V MAX 1/2"" Cordless Drill/Driver- Bare Tool",5475,Open Box,0,False,False
"10pcs 3/8"" Double Sided Rotary Spot Weld Cutter Remover Drill Bits set Cut Welds",1499,Brand New,0,True,156
"NEW Milwaukee M12 2407-20 Cordless 3/8"" Drill Driver 12V 12 Volt 2 Speed",4198,Open Box,299,True,130
PORTER-CABLE 20-volt Max 1/2-in Drill (1-Battery & Charger Included) PCC606LA,8999,Brand New,0,True,False
Ridgid 18V Cordless 1/2 in Drill Driver With 2 Ah Battery & Charger R86001K,7495,Open Box,0,True,10
"1/16""-1/2"" HSS M35 Cobalt Twist Jobber Length Metal Drill Bit(Split sale 1pc)",99430,Open Box,430,True,128
"12 Hole Saw Kit 8 Sizes 3/4"" to 2-1/2"" Drill Bits Hex Key Softwood Plywood PVC",2272,Brand New,0,True,False
Vearter 6Pcs Carbide Tip TCT Hole Saw Set Drill Bit Kit Cutter for Steel Metal,3969,Brand New,499,False,False
"Torx Insert Bit T-20 1"" (50 Pack)",3297,Brand New,0,False,False
New Listing,12000,Pre-Owned,3000,False,False
New Listing,11150,Open Box,0,False,False
"Drillforce 1/16""-1/2"" Black Gold Drill Bit Set HSS Jobber Length Twist Drill Bit",7314046,Brand New,0,True,False
Cordless Brushed Impact Driver Hammer Drill Combo Kit with 2 Battery & Charger,3562,Brand New,0,True,False
"Milwaukee 2906-20 M18 FUEL 18V 1/2"" Hammer Drill/Driver w/ ONE-KEY - Bare Tool",24900,Brand New,0,True,55
SKIL 2860B 18V Cordless 18-Volt 3/8-Inch Drill Driver 2860-10 TOOL ONLY NEW,1549,Brand New,0,False,361
"New Dewalt DCD998B 20V Max XR 1/2"" Brushless Hammer Drill W/ Power Detect (BT)",12489,Brand New,0,True,False
"New Makita 18V XFD06 Cordless 1/2"" Brushless Drill Driver 18 Volt LXT XFD06Z",8497,Brand New,0,True,False
New Listing,199,Brand New,0,False,False
"26PC 3/8"" Double Sided Spot Weld Cutter Remover Drill Bit Welder Cut Rotary Kit",2699,Brand New,0,True,332
WORKPRO 20V Cordless Drill/Driver Kit 3/8''2.0 Ah Li-ion Battery&1 Hour Charger,5799,Brand New,0,True,False
5PCS Ultimate Drill Bits Multifunctional Ceramic Glass Punching Hole Working Set,99,Brand New,0,False,115
"10-Pack 1/16"" Cobalt Drill Bit – M35 HSS – for Metal, Stainless, Wood",1697,Brand New,0,False,False
Deburring External Chamfer Tool Drill Bit Remove Burr Nut Repair Attachment,1479,Brand New,299,False,False
DEWALT DW5859 1-1/2 in. x 31 in. x 36 in. SDS MAX Masonry Drill Bit New,13286,Brand New,0,True,False
10PCS 5/8''-2'' Carbide Tip TCT Hole Saw Cutter Drill Bit Set for Steel Metal US,5649,Brand New,0,False,False
20V Electric Drill Cordless Electric Screwdriver Drill Set 37pcs with Battery US,3559,Brand New,599,True,838
"Milwaukee 5376-80 1/2"" Corded Hammer Drill w/ Side Handle- Reconditioned",9999,Certified - Refurbished,0,True,False
New Listing,4998,Pre-Owned,0,False,False
Milwaukee 2712-DE M18 Cordless HammerVac HEPA Filtered Dust Extractor,3000,Brand New,0,False,547
Milwaukee 48-89-9224 Step Drill Bit Set (6 PC),17599,Brand New,0,True,241
sale 150PCS Mini Micro Power High Speed Steel Drill Bit Set Twist Kits 0.4-3.2mm,2089,Brand New,0,True,False
5/8-11 Diamond Finger Milling Bits for Tile Stone Countertop 10mm 20mm 25mm .,15904590,Brand New,0,False,False
"Torx Insert Bit T-7 1"" (50 Pack)",3297,Brand New,0,False,False
Double Head Sheet Metal Cutter Nibbler Cutting Tool Saw Power Drill Attachment,1519,Brand New,0,True,184
Metabo HPT DS 18DDX 18V 1/2” Compact Cordless Driver Drill BARE TOOL & BAG ONLY,3977,Open Box,0,True,False
"Milwaukee 2408-20 M12 3/8"" Hammer Drill/Driver***Tool Only****",4499,Open Box,0,False,False
Milwaukee 2606-20 18V Lithium-Ion Cordless 1/2 in. Drill Driver (Tool Only),6195,Open Box,0,True,False
"NEW CRAFTSMAN 20V MAX 1/2"" COMPACT DRILL DRIVER CMCD700 / Dewalt 14PC. Bit Set",4999,Brand New,0,False,False
Drill Hog® 21 Pc Jr Drill Bit Set Index HI-Molybdenum M7 MOLY Lifetime Warranty,3799,Brand New,0,True,1737
"Ryobi One+ 18V 3/8 in Drill Driver, PCL201K1, With Battery.  New O.B.",4399,Open Box,0,False,False
Max-Craft HSS Aircraft Extension Extral Long Drill Bit Fully Ground Metal Drill ,15997899,Brand New,0,True,False
"Bosch 1/2"" Brushless Hammer Drill/Driver Kit 18V GSB18V-490B12 NEW in Sealed Box",8000,Brand New,1500,False,False
"Makita XPH14Z 18V LXT Li‑Ion Brushless 1/2"" Hammer Driver Drill (Tool Only) ",9500,Brand New,0,True,1932
Multi-function 21V Drill Driver Power Tool Cordless Screwdriver 2Battery 1Brush,3399,Brand New,0,False,False
"20V Cordless Brushless Drill Set 3/8""Power Drill Tool With Battery And Recharger",33393599,Brand New,0,True,False
"Drill Hog 1/4"" Cobalt Drill Bits M42 1/4"" Drill Bit 12 Pack Lifetime Warranty  ",2849,Brand New,0,True,1651
"NEW 29pc Metal Drill Index Empty Box-1/16"" to 1/2” X 64TH Jobber- Free Shipping",999,Brand New,0,False,1010
"21V Cordless Drill with 2-Battery and Charger, Electric drill Set, Power Dril...",7577,Brand New,0,True,False
Drill Hog® Square Easy Out Set Screw Extractor Straight Lifetime Warranty 7 Pc,3799,Brand New,0,True,1783
Ryobi P241 18V ONE+ 3/8 in. Right Angle Drill (Tool Only),6490,Certified - Refurbished,0,True,False
"21V Cordless Impact Wrench 1/2"" 680Nm High Torque Brushless Drill w/ 2 Batteries",6639,Brand New,0,False,243
Milwaukee Shockwave #4 Impact Duty Step Drill Bit 48-89-9244,2417,Brand New,0,False,False
New Listing,7999,Pre-Owned,0,False,False
PORTER CABLE 18 VOLT 1/2” CORDLESS DRILL / DRIVER MODEL PC1801D,2495,Pre-Owned,895,True,False
Greenworks 24V 1/2 in Hammer Drill 530 in-lbs w/ 2Ah Battery 2A  ID24L211,4499,Brand New,0,False,15
NEW IN PACKAGE Milwaukee (48-89-9212)   #12-Step Drill Bit 7/8 - 13/8 SHIPS FREE,2699,Brand New,0,False,False
New Listing,8499,Pre-Owned,0,False,False
New Listing,3810,Brand New,0,True,False
"Concrete Hole Saw Set 5Pcs Kit with 30,50,65mm Wall Hole SDS Cement Drill Bit",4799,Brand New,0,False,104
Drill Hog® Niobium Left Hand Drill Bit Set Screw Extractor Lifetime Warranty ,3799,Brand New,0,True,2291
Cordless  Impact Driver Hammer Drill Combo Kit with 2 Battery & Charger,3699,Brand New,0,True,False
New Listing,2099,Pre-Owned,0,False,False
Taladros Inalambricos Set Herramientas Con 2 Baterias Y Cargador De Impacto Kit,3666,Brand New,0,True,False
New Listing,2299,Pre-Owned,0,False,False
Amazon Brand Denali by SKIL 20V Cordless Rotary Hammer Kit 2.0Ah Lithium Battery,5175,Brand New,0,False,False
12PC Damaged Screw Extractor Set Easy Out Broken Drill Bit Remover Kit Speed Out,966,Brand New,0,False,False
New Listing,9999,Open Box,0,False,False
DeWalt Impact Drill Train Air Horn 20v + Remote Control: BossHorn USA,26500,Brand New,0,False,247
"Bosch GSR18V-755CB25-RT 18V Brute Tough 1/2"" Drill/Driver Certified Refurbished",17401,Certified - Refurbished,0,True,False
"Bosch GSB18V-535CB15-RT 18V EC 1/2"" Hammer Drill/Driver Certified Refurbished",13299,Certified - Refurbished,0,True,False
Vearter 6Pc 5/8''-2'' Carbide Tip TCT Hole Saw Set Drill Bit Kit for Steel Metal,3972,Brand New,499,False,False
Vearter 15Pcs Set 3/4''-2'' M42 Bi-Metal Hole Saw Kit With Arbor for Sheet Metal,5355,Brand New,499,False,False
Pink HighPower 20Volt drill 2 Speed Electric Cordless Drill/Driver with Bits Set,3999,Brand New,0,False,False
"Milwaukee FUEL 2904-20 1/2"" Hammer Drill, (1) 48-11-1850 5.0 Battery M18 18 Volt",17997,Brand New,0,True,False
"Milwaukee 2903-20 M18 FUEL™ 1/2"" Drill/Driver",15399,Brand New,0,True,False
59 Pcs Mini Micro Hand Twist Drill Bits Set Rotary Precision Pin Vise Tools Kit,1259,Brand New,0,True,446
6PCS Dry Diamond Drill Bits Set for Porcelain Ceramic Granite Marble Stone Glass,1198,Brand New,0,True,120
New Listing,11150,Open Box,0,False,False
44 Pc Left Hand Drill Bit Set Left Hand Drills Reverse Twist Moly M7 Drill Hog®,13299,Brand New,0,True,127
26 Pcs Mini Micro Drill Hand Bits Set Small Manual Keyless Chuck Pin Vise Rotary,959,Brand New,0,False,935
NEW BLACK + DECKER BDCI20C 20V MAX LITHIUM CORDLESS DRILL,5499,Brand New,0,False,False
BLACK+DECKER 8V MAX* Cordless Drill/Driver - BDCD8C,2499,Brand New,0,False,False
3Pcs Drill Bit Set Titanium Nitride Coated Steel Step Quick Change 1/4 Shank MM,739,Brand New,0,False,635
Bosch 18V 2.0 Ah 1/2 in. Hammer Drill Kit HDS181A-02 Certified Refurbished,12765,Certified - Refurbished,0,True,False
XtremepowerUS 22+1 Torque 20V Cordless Drill Brushless Driver 500 In-lbs Torque,6995,Brand New,0,True,False
"Makita XAD05Z 18V LXT Brushless Cordless 1/2"" Right Angle Drill, Tool Only",22399,Brand New,0,True,31
"20V 3/8"" Cordless Drill Driver Kit 18+1 Torque 220 in-lbs 141PCS Hand Tool Kits",10999,Brand New,0,False,False
Hitachi DH25DAL Kit 25.2V Lithium Ion 3.0Ah Battery SDS-Plus Rotary Hammer Drill,False,Brand New,0,True,False
Bosch PS21B 12V Max Two Speed Pocket Driver - New Bare Tool from combo kit ,4599,Open Box,0,False,337
Milwaukee 2615-20 M18 18V Right Angle Drill - Bare Tool,13500,Brand New,0,False,False
New Listing,11099,Pre-Owned,0,True,False
"Cordless Drill Set, 12.8V Lithium Lon Power Drill Cordless with Battery and C...",4717,Brand New,0,True,False
"Milwaukee 2606-20 M18 1/2"" Drill/Driver***Tool Only***",6159,Open Box,251,False,40
DeWalt DCD446B 20V Max XR Brushless Cordless Compact Stud Drill Tool Only,30930,Brand New,0,False,False
"Cleveland Twist 1/4"" Drill Bit Jobber Length High Speed Steel Drills 20 Pack",1999,Brand New,0,True,2185
Milwaukee ‎48-89-9201 Drill Bit - Black,1299,Brand New,0,False,False
21V Electric Drill Tool Cordless Screwdriver Drill Set 2 Battery for Makita us,3800,Brand New,0,True,False
"ACDelco G12 12V 3/8""Cordless Drill Driver,265 ft-lb, 2 Speed, 1350RPM, 1 battery",4499,Brand New,0,False,False
10pc COBALT LEFT HAND DRILL BIT AND SCREW EXTRACTOR SET EASY OUT BOLT #93188,2199,Brand New,0,True,1419
For Ryobi 18V Drill Train 4 Horn Quad Black Air Trumpets with Battery +Charger,16888,Brand New,0,True,False
20V Taladros Inalambricos Set Herramientas Con 2 Baterias Y Cargador,10168,Brand New,0,True,False
BLACK+DECKER 20V Max* Lithium Drill/Driver - BDCDD120C,4999,Brand New,0,False,False
Cordless Drill Battery 21V Combo Driver Electric Screwdriver Set,3395,Open Box,0,True,False
60x Pin Bench Vise Mini Micro Hand Twist Drill Bits Set Rotary Tools Craft Kit,11981498,Brand New,0,True,68
"Milwaukee M18 2606-20, 2606-22  Drill-Driver,Gear-Box & 3/8"" Chuck 14-29-2606",3888,Open Box,0,True,False
Drill Hog® 29 Pc Drill Bit Set Drills Index HI-Molybdenum M7 Lifetime Warranty ,7599,Brand New,0,True,4145
"Milwaukee M18 2607-20 Cordless 1/2 Hammer Drill, 2) 48-11-1850 Batteries 18 Volt",21497,Open Box,0,True,False
"HBN Cordless Drill Set, 21V Lithium Ion Power Drill with 1 Battery and Charger",3290,Brand New,0,False,156
XtremepowerUS 17 pc Jumbo Silver and deming Industrial Cobalt drill bit set 1/2,7295,Brand New,0,True,False
BLACK+DECKER 20V Max Lithium-Ion Cordless 3/8 inch Drill NO BATTERY  LDX120C,2497,Brand New,0,False,False
New Listing,9300,Open Box,0,False,False
17PC Drill Bits & Chisel SDS PLUS Rotary Hammer BIt Set Fits Bosch & Hilti Plus,2795,Brand New,0,True,87
MAC TOOLS 12V MAX Brushless 1/4 In Impact Driver  (Tool Only) New MCF601,6999,Brand New,0,False,False
"1/2"" ~ 10"" Carbide Tip TCT Hole Saw Cutter Drill Bit For Alloy Steel Metal ",111116177,Brand New,0,False,False
New Listing,14000,Open Box,0,False,False
6Pcs 1/4 Hex Shank Quick Release Magnetic Screwdriver Extension Holder Drill Bit,899,Brand New,0,False,False
"18"" Planting Auger Spiral Hole Drill Bit Garden Soil Yard Earth Bulb Hole Digger",925,Brand New,0,True,1550
"New For Dewalt DCB205 20 Volt 20V Max 1/2"" 2 Speed Drill Driver Li-ion Cordless",3990,Brand New,0,True,False
"Brand New Ryobi (PSBRA02B) 18v Brushless 3/8"" Right Angle Drill Tool Only",8000,Brand New,0,False,False
Auger Drill Bits for Planting - Garden Spiral Bit set bedding plants bulbs dig,2153,Brand New,0,False,False
New Listing,6490,Brand New,0,False,False
Makita XPH14Z 18 volt Cordless 1/2 Hammer Drill w Handle (bare) NEW FAST SHIP,9200,Open Box,0,True,90
"NEW Milwaukee 48-13-5003 Drill Bit COUNTERSINK Set OF 4, SEALED",1799,Brand New,0,False,False
"Milwaukee FUEL 2804-20 1/2"" Hammer Drill, 1) 48-11-1850 5.0 Battery, Charger M18",23297,Open Box,0,True,54
"18"" Planting Auger Spiral Hole Drill Bit For Garden Yard Earth Planter Digger",898,Brand New,0,True,552
"12-PCS Masonry Drill Bit Set & Concrete Drill Bit Set, 1/8 to 1/2 inch",1032,Brand New,100,True,False
Power Drill Cordless: DEKO PRO Cordless Drill 20V Electric Power Drill Set Tool ,5079,Brand New,0,True,False
RIDGID R8600521 18V Cordless Mini Drill/Driver,3200,Pre-Owned,0,False,False
"2SET High-Magnetic Screwdriver Drill Bit,Strong Magnetic Durability Drill Bit US",4991898,Brand New,0,False,False
3 Pc Step Drill Bit Set REAMER Step Bit Set UNIBIT Lifetime Warranty Drill Hog®,1899,Brand New,0,True,4366
ISATH 0.5mm-10mm HSSCO M35 Cobalt Twist Jobber Metal Drill Bit(Split sale 1pc),99340,Open Box,430,True,78
Cordless Brushless Impact Driver Hammer Drill Combo Kit with 2 Battery & Charger,3589,Brand New,0,True,False
"HERCULES 20V Brushless Cordless 1/2  Drill Kit, HCB91K1",7900,Brand New,0,False,False
New Listing,8200,Pre-Owned,1220,False,False
Makita Train Horn 18v Cordless Drill Impact Sports Boat Air Compressor Chrome,18800,Brand New,0,False,False
New Listing,2099,Pre-Owned,855,False,False
"New Makita 18V XPH14 Cordless Brushless 1/2"" -NO SIDE HANDLE-",6899,Open Box,1107,False,False
New Listing,3099,Brand New,0,False,False
5Pcs HSS Cobalt Hole Large Metal Step Drill Bit Set Titanium Cutter Cone 50 Size,1099,Brand New,0,True,False
12Pcs PH2 Impact Driver Bit Set Magnetic Phillips Screwdriver Drill Bits Tool,799,Brand New,0,False,79
21V Cordless Electric Drill Set 2 -Speed Electrilc Drill/Driver Tool w/ Bits Set,3310,Brand New,0,False,550
Cordless Drill Driver Kit 12.6V with 2 Batteries & Charger 34PCS,2495,Brand New,1073,False,False
New Listing,1400,Pre-Owned,1107,False,False
"Makita DDF487 18V Screwdriver 3/8"" Electric Drill with Variable Speed",4999,Brand New,0,False,False
"99Pcs HSS Drill Bit Set Titanium Jobber Twist Drill Kit Steel Metal 1/16""-3/8""",2926,Brand New,0,True,False
Drill Bit Set 29pcs High Speed Steel Carbide Drill Bit Set Twist Jobber Drill Bi,5592,Brand New,0,False,18
New Listing,9900,Parts Only,0,False,False
Porter Cable PCCK647C1 20V Max Lithium-Ion Brushless Impact Driver Kit & 1 Bat,9500,Brand New,0,True,129
12 PCS  Number 1 to #60 Jobber Drill Heavy Duty Split Point Black Finish U PICK,10651881,Brand New,0,True,False
60Pcs Pin Bench Vise Mini Micro Hand Twist Drill Bits Set for Rotary Tools Kit,1230,Brand New,0,False,64
"Ryobi ONE+ HP 18V Brushless 2-Tool Combo Kit with Drill, Bateries and Charger",11500,Brand New,0,False,False
"Drill Hog® 13 Pc HI-MOLY M7 Drill Bit Set 1/16-1/4"" Drills Lifetime Warranty",1899,Brand New,0,True,2204
4PCS Stainless Steel Drill Serrated Eccentric Four-edged New Upgraded Version,1190,Brand New,0,False,False
Hyper Tough 12V Max Lithium-Ion Cordless 3/8-inch Drill Driver with 1.5Ah Batter,2668,Brand New,0,False,25
For Ryobi 18V  Drill Train Air Horn Dual Black Air Trumpets Double Loud Trumpet,11878,Brand New,0,True,79
"20V Electric Drill 3/8"" Power Tool Cordless Screwdriver Drill Set with Battery",3199,Brand New,0,True,19
"KIMO 20V Cordless Drill Set with 2 Batteries and Charger,18pcs Accessories,Green",4667,Brand New,0,False,False
"Muylux 20V Power Drill,45Nm Torque,2-Speed,18+3Clutch,2.0AH Battery&Fast Charger",2999,Brand New,0,True,False
13Pcs HSS Titanium Coated Twist Drill Bit Set 1.5-6.5mm Hex Shank For wood Metal,599,Brand New,0,True,541
"15 HITACHI TITANIUM 1/2"" HIGH SPEED STEEL DRILL BITS METAL GOLD HSS",4199,Brand New,0,True,53
Tire Bit Multi Sizes Tire Repair Carbide Burr Drill Bit Carbon Steel Reamer Dril,3897,Brand New,0,True,False
5PCS EZARC 82° 5 Flute Countersink Drill Bit Set for Metal 1/4 In Hex Shank,2299,Brand New,0,True,223
New Listing,3564,Brand New,0,True,False
13pc Hex Shank Titanium Drill Bit Set MULTI BITS,795,Brand New,0,True,5685
"Tough 8V Max Cordless Drill NEW, 3/8 inch Chuck, Battery w/ Charger, LED, Bits",3999,Brand New,0,True,False
"NEW Warrior Cordless Drill Driver 18V -3/8"" Keyless -Bare tool, no battery 56122",799,Brand New,1085,False,15
Metabo HPT 12V DS10DFL2 Cordless Lithium-Ion Drill - Tool Only,2790,Open Box,0,True,223
Cordless Brushless Impact Driver Hammer Drill Combo Kit with 2 Battery & Charger,3198,Brand New,0,False,False
Center Drill Countersink Pilot Bit Lathe 5 Pc Set Lifetime Warranty Drill Hog®,1899,Brand New,0,True,4104
"Step Drill 1/4""-1-3/8"" Molybdenum M7 UniBit Reamer Lifetime Warranty Drill Hog® ",1899,Brand New,0,True,1899
"Drillforce 20PCS 1/8"" Cobalt Drill Bit Set HSS M35 Jobber Length Metal Drill Bit",1359,Brand New,0,True,2020
"1/2"" Wood Drill Bit, 12"" Long Bit (1 to 24 Bits) by X1 Tools",106114938,Brand New,0,True,False
DEKO 20V Cordless Power Drill Set – Lightweight Pink Electric Drill for Women,2999,Brand New,0,False,False
